X_AXIS,Y_AXIS,Z_AXIS
-339.0063449132212,142.67394595901214,-902.0239351749213
-343.354426896181,145.39934773304165,-906.8371919474313
-342.39532818880997,155.17666835053365,-903.9022479448338
-341.49540828186133,159.54840553666722,-904.0242397782388
-339.89284838205725,162.63290550081425,-901.4926469798567
-340.5165676243354,169.57067949836343,-896.2886216886354
-344.9757315448035,163.8708205106955,-898.0768239965261
-340.87692984202994,154.39024011494425,-898.4834942662243
-346.68005223156507,160.19289376803133,-898.3325451432669
-343.51855283997094,174.57717868717748,-899.6135659810501
-352.14473928979476,178.14321089695443,-896.2153502347078
-349.45648230136385,174.0818094031923,-900.5511490202423
-340.11508855986455,166.54870781101224,-901.9727626053309
-344.79257263145087,166.61224119950148,-898.5168453415039
-350.1469118070207,175.91889229703472,-898.2742581437958
-347.6686193381241,174.35773824532373,-897.8293717466591
-345.6819000427655,170.6445897193104,-893.741050977095
-331.86422071637486,167.26461642186115,-893.8948476778941
-335.624863819552,168.04471791333776,-893.0330812492041
-347.59588537794696,170.64026546464498,-897.1717129791048
-358.3507153375951,178.474486323577,-897.3025317448888
-351.7372386397092,187.81695730486356,-898.9992888314335
-345.5621442388871,188.90536975719442,-891.9374244911658
-342.27251667030015,185.79818582561563,-895.0213707269152
-341.30910720143055,180.70071496349672,-897.428648451901
-337.5063952008722,174.0951592752572,-896.2445466926538
-342.57275389242466,170.3430706515869,-888.8171987855502
-350.14936375438845,175.71728801122512,-884.6306338877081
-359.3893597373558,185.04283689631743,-891.5501426774296
-360.4631244178461,189.67956392233893,-895.4347298441945
-357.6125155438243,189.42969367404254,-901.6475635240661
-354.4698868489452,189.97720219293188,-890.0205131641181
-357.7173294799644,182.65088041091548,-885.559985456225
-355.39777184285964,179.84655224407658,-890.7699439455075
-336.90349881896685,186.19571158995632,-898.9301417843587
-323.61922897038926,188.5130328144497,-893.6410109967054
-310.6025116201825,182.42946446956458,-895.3138652782114
-311.0448733130001,160.37474619011397,-889.2729533854994
-322.9150863419629,186.25635399943047,-923.0923066670705
-310.96770418841277,194.97445996631552,-952.6869943349068
-310.6761729227287,146.4123230176954,-913.2785904237396
-321.69717466777047,102.16755161734102,-876.1775791994398
-346.82962702624786,81.90954206371842,-859.506607101774
-362.6284270556165,88.73477947902892,-861.9895678112606
-442.51276793255556,99.67181091261743,-875.5851801143032
